Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_49_980.jpg;0;0;1;1.816158;119.6257;49.50357;344.1296;350.717;2.221678
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_022.jpg;0;0;1;1.746392;119.673;49.50023;342.8202;350.0628;2.169888
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_063.jpg;0;0;1;1.498663;119.716;49.50139;341.7878;349.679;2.48958
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_105.jpg;0;0;1;1.376935;119.7554;49.50001;340.7303;349.3695;2.774267
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_146.jpg;0;0;1;1.159072;119.79;49.50251;339.9221;349.3445;3.409139
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_188.jpg;0;0;1;1.059896;119.8209;49.50315;339.118;349.4198;4.05617
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_229.jpg;0;0;1;0.7922681;119.8442;49.50598;338.5779;350.0985;5.053763
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_270.jpg;0;0;1;0.6123714;119.8612;49.50797;338.0602;350.8645;5.998981
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_313.jpg;0;0;1;0.2815726;119.8668;49.50849;337.7784;351.5694;6.581454
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_354.jpg;0;0;1;0.1173707;119.8678;49.51115;337.5298;351.8814;6.961057
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_396.jpg;0;0;1;0.0402574;119.8677;49.5124;337.4635;351.9102;7.082473
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_438.jpg;0;0;1;-0.0435402;119.8682;49.51262;337.7921;351.816;6.991708
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_480.jpg;0;0;1;-0.1256354;119.8693;49.51236;338.2683;351.723;6.823679
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_521.jpg;0;0;1;-0.2088742;119.8708;49.51172;338.9628;351.5896;6.559504
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_563.jpg;0;0;1;-0.2929106;119.8726;49.51072;339.8736;351.4242;6.210572
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_605.jpg;0;0;1;-0.4440949;119.8748;49.50938;340.9978;351.2361;5.787208
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_646.jpg;0;0;1;-0.5651063;119.8774;49.51123;342.3802;351.012;5.473286
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_687.jpg;0;0;1;-0.6451403;119.8803;49.51325;343.95;350.827;5.216606
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_729.jpg;0;0;1;-0.684878;119.883;49.51399;345.686;350.6624;4.989714
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_771.jpg;0;0;1;-0.7301088;119.884;49.51874;347.3511;350.3107;4.999903
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_813.jpg;0;0;1;-0.6964552;119.8857;49.52556;349.0089;350.0756;5.186314
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_855.jpg;0;0;1;-0.6992918;119.8845;49.53677;350.5181;350.1574;5.685443
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_895.jpg;0;0;1;-0.6521282;119.8862;49.54461;352.0888;350.2704;6.162322
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_939.jpg;0;0;1;-0.6512647;119.8843;49.56451;354.1361;350.8087;7.368832
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_50_979.jpg;0;0;1;-0.6013178;119.8837;49.57827;355.4321;351.2113;8.285356
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_021.jpg;1.254344;0;1;-0.5826913;119.8834;49.59312;356.6672;351.6743;9.302653
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_062.jpg;0;0;0;-0.530495;119.8833;49.60058;357.8273;351.8945;10.14527
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_103.jpg;0;0;0;-0.5663244;119.8809;49.60397;358.9226;352.2858;10.90489
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_146.jpg;0;0;0;-0.4798323;119.8808;49.60663;359.8598;352.1382;11.58574
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_188.jpg;0;0;0;-0.4272903;119.8808;49.60862;0.715358;351.9862;12.1629
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_229.jpg;0;0;0;-0.336896;119.8799;49.60913;1.364918;351.7557;12.42075
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_271.jpg;0;0;0;-0.2680295;119.8795;49.6101;1.935678;351.5922;12.55327
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_312.jpg;0;0;0;-0.2078049;119.8796;49.61206;2.38994;351.4766;12.57664
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_354.jpg;0;0;0;-0.1675395;119.8798;49.61415;2.72287;351.4137;12.4784
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_396.jpg;0;0;0;-0.1659125;119.88;49.61595;2.905044;351.3834;12.23512
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_437.jpg;0;0;0;-0.1941963;119.881;49.61853;2.998156;351.4879;11.70175
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_479.jpg;0;0;0;0.234028;119.8816;49.62201;2.852193;351.5659;11.31348
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_521.jpg;0;0;0;0.2738048;119.8825;49.62703;2.574567;351.6621;10.99347
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_564.jpg;1.269837;0;0;0.2985407;119.8837;49.6306;2.231764;351.8987;10.64793
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_604.jpg;3.147908;0;0;0.3454351;119.8844;49.63658;1.684245;352.1797;10.40143
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_645.jpg;5.054306;0;0;0.3882932;119.8852;49.6405;1.081509;352.6975;10.10098
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_688.jpg;6.884222;0;0;0.3867706;119.8856;49.64095;0.474649;353.5132;9.669719
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_729.jpg;8.772052;0;0;0.4309395;119.8862;49.64269;359.7999;354.4947;9.232988
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_770.jpg;10.61224;0;0;0.4623224;119.8868;49.64405;359.0898;355.6498;8.766254
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_813.jpg;12.49091;0;0;0.4713578;119.8877;49.64357;358.4976;357.1021;8.096626
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_854.jpg;14.37518;0;0;0.4816499;119.8882;49.64335;357.9489;358.7778;7.369564
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_896.jpg;15;0;0;0.4962325;119.8884;49.6438;357.3896;0.6145248;6.638563
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_938.jpg;15;0;0;0.5084846;119.8891;49.64439;356.5242;3.382042;5.499204
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_51_979.jpg;15;0;0;0.5193157;119.8895;49.64475;355.9308;5.196304;4.748723
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_021.jpg;15;0;0;0.4642997;119.8907;49.64618;355.4618;7.05407;4.164402
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_063.jpg;15;0;0;0.4243139;119.893;49.65115;355.1584;8.738853;3.79486
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_104.jpg;15;0;0;0.3815056;119.8961;49.65814;354.9799;10.52736;3.585981
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_146.jpg;15;0;0;0.3228195;119.8988;49.66561;354.896;12.48682;3.510397
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_188.jpg;15;0;0;0.2569772;119.9004;49.67458;354.9439;14.53189;3.617326
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_230.jpg;15;0;0;0.19526;119.9011;49.68401;355.1104;16.70385;3.858967
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_272.jpg;15;0;0;0.1474983;119.9006;49.69398;355.4063;18.99397;4.228146
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_312.jpg;15;0;0;-0.09563719;119.9021;49.70201;355.8628;20.97366;4.540659
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_354.jpg;15;0;0;-0.1071842;119.9045;49.70875;356.4614;22.76859;4.797726
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_396.jpg;15;0;0;-0.1501115;119.9071;49.71503;357.1973;24.48216;5.022455
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_438.jpg;15;0;0;-0.2019694;119.9113;49.72339;358.5472;26.9123;5.241817
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_480.jpg;15;0;0;-0.2852584;119.9126;49.72565;359.51;28.54052;5.212419
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_521.jpg;15;0;0;-0.3384009;119.9127;49.72754;0.4851958;30.27557;5.093634
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_563.jpg;15;0;0;-0.357247;119.9118;49.72637;1.273441;31.97905;4.679698
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_604.jpg;15;0;0;-0.3365518;119.9114;49.72659;1.985445;33.71732;4.149973
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_645.jpg;15;0;0;-0.3395756;119.9112;49.72699;2.593968;35.48408;3.49814
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_688.jpg;15;0;0;-0.3367251;119.9112;49.73051;3.234665;37.23764;2.905061
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_730.jpg;15;0;0;-0.3274226;119.9112;49.73446;3.879084;38.9926;2.341815
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_771.jpg;15;0;0;-0.3159397;119.911;49.73775;4.475691;40.75874;1.760831
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_812.jpg;15;0;0;-0.3018746;119.9107;49.74149;5.078468;42.52298;1.226405
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_855.jpg;15;0;0;-0.2629662;119.9103;49.74385;5.616779;44.27657;0.7203528
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_896.jpg;15;0;0;-0.224334;119.9099;49.74506;6.073925;46.02225;0.2609341
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_938.jpg;15;0;0;-0.1860761;119.9093;49.74674;6.640882;48.64821;359.6887
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_52_980.jpg;15;0;0;-0.1491541;119.9088;49.74756;6.906207;50.41605;359.3904
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_022.jpg;15;0;0;-0.07171646;119.9085;49.74815;7.011454;52.18854;359.1772
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_063.jpg;15;0;0;-0.0255785;119.9082;49.74875;7.039348;53.95904;359.0462
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_104.jpg;15;0;0;0.07128533;119.908;49.7495;7.039569;55.71375;359.008
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_147.jpg;15;0;0;0.1102009;119.9078;49.75019;7.008931;57.46635;359.0545
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_188.jpg;15;0;0;0.1481059;119.9077;49.75082;6.95162;59.21807;359.1823
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_229.jpg;15;0;0;0.1842643;119.9076;49.75137;6.869719;60.96977;359.3871
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_272.jpg;15;0;0;0.2184589;119.9076;49.75183;6.76524;62.7221;359.6647
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_313.jpg;15;0;0;0.2505185;119.9076;49.75222;6.639797;64.47618;0.009903284
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_355.jpg;15;0;0;0.2828363;119.9077;49.75234;6.490886;66.24371;0.4139762
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_396.jpg;15;0;0;0.2783789;119.9076;49.75322;6.272987;67.9738;0.8282259
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_438.jpg;15;0;0;0.2901128;119.9079;49.7534;5.737616;70.6469;1.326045
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_480.jpg;15;0;0;0.3003473;119.9081;49.75363;5.279436;72.43192;1.607622
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_522.jpg;14.18124;0;0;0.3096272;119.9084;49.75356;4.767041;74.20441;1.869693
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_564.jpg;12.08934;0;0;0.3199807;119.9087;49.75337;4.206464;75.76604;2.141178
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_605.jpg;12.94078;0;0;0.3267133;119.909;49.75345;3.712967;77.26906;2.522084
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_647.jpg;15;0;0;0.3313456;119.9092;49.75349;3.201799;78.9943;2.877315
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_689.jpg;15;0;0;0.3387799;119.9095;49.75357;2.655275;80.8242;3.197373
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_730.jpg;15;0;0;0.3434524;119.9098;49.75346;2.081297;82.63898;3.505001
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_772.jpg;15;0;0;0.3223131;119.9101;49.75335;1.529233;84.4481;3.798182
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_814.jpg;15;0;0;0.2906503;119.9103;49.75348;1.076048;86.27305;4.097465
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_856.jpg;15;0;0;0.223486;119.9106;49.75411;0.7451742;88.13014;4.267965
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_897.jpg;15;0;0;0.1659389;119.9107;49.75466;0.517938;89.96997;4.277474
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_938.jpg;15;0;0;0.1434048;119.912;49.75663;0.3457091;92.70761;4.028697
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_53_981.jpg;15;0;0;0.1553698;119.9137;49.7602;0.3678529;94.39539;3.684303
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_022.jpg;15;0;0;0.1755307;119.9153;49.76446;0.4807527;95.99954;3.200077
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_064.jpg;15;0;0;0.2191806;119.9164;49.76913;0.6733717;97.5253;2.574882
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_106.jpg;15;0;0;0.307126;119.9171;49.77409;0.9369411;98.97562;1.806829
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_147.jpg;15;0;0;-0.3733374;119.9175;49.77587;1.163675;100.9391;0.8969578
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_188.jpg;15;0;0;-0.3816223;119.9191;49.77821;1.371334;103.0703;359.8638
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_228.jpg;15;0;0;-0.3729612;119.9207;49.77868;1.440996;105.0401;358.8657
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_272.jpg;15;0;0;0.3385917;119.9204;49.77863;1.33494;106.8416;358.0527
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_314.jpg;15;0;0;0.3019748;119.9198;49.77803;1.113864;108.6319;357.3674
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_355.jpg;15;0;0;0.2811399;119.918;49.77762;0.8515701;110.283;356.8173
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_396.jpg;15;0;0;0.2497215;119.9156;49.77764;0.5761511;111.8455;356.3882
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_438.jpg;15;0;0;0.2160467;119.9113;49.77805;0.1492941;114.0934;355.973
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_481.jpg;15;0;0;0.1849996;119.9079;49.7796;359.9447;115.4949;355.8268
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_522.jpg;15;0;0;0.1360843;119.904;49.7815;359.8215;116.8394;355.7995
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_564.jpg;15;0;0;0.09356678;119.9;49.78333;359.7575;118.1754;355.8649
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_605.jpg;15;0;0;0.04100607;119.896;49.78503;359.7523;119.511;356.0134
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_648.jpg;15;0;0;0.03656409;119.8919;49.78658;359.8062;120.8505;356.2357
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_688.jpg;15;0;0;-0.06592131;119.8883;49.78913;359.9553;122.2148;356.4706
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_730.jpg;15;0;0;-0.07922508;119.8853;49.79211;0.1843479;123.6346;356.6744
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_773.jpg;15;0;0;-0.1017461;119.8825;49.79472;0.4716658;125.0867;356.8722
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_813.jpg;15;0;0;-0.1246269;119.8798;49.79714;0.8157575;126.5591;357.063
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_855.jpg;15;0;0;-0.1442815;119.8772;49.79942;1.213292;128.0433;357.2445
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_898.jpg;15;0;0;-0.1475264;119.8723;49.80118;1.808111;130.2118;357.5631
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_939.jpg;15;0;0;-0.1312482;119.8682;49.80171;2.167553;131.5841;357.8297
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_54_980.jpg;15;0;0;-0.1170394;119.8636;49.80177;2.501212;132.9001;358.1318
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_022.jpg;15;0;0;-0.1029268;119.8585;49.80271;2.854162;134.1608;358.4202
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_063.jpg;15;0;0;-0.08552239;119.8529;49.80358;3.202529;135.371;358.7138
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_104.jpg;15;0;0;-0.1279235;119.849;49.8033;3.495505;136.7571;358.9605
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_147.jpg;15;0;0;-0.1299131;119.8488;49.80336;3.705818;138.5405;359.0499
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_189.jpg;15;0;0;-0.1125911;119.8493;49.80394;3.844805;140.3893;359.0946
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_230.jpg;15;0;0;-0.07898202;119.8496;49.80409;3.933187;142.2184;359.105
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_272.jpg;15;0;0;-0.05231742;119.8498;49.8042;3.974967;144.0394;359.0759
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_313.jpg;15;0;0;-0.02857216;119.8501;49.80431;3.966369;145.8621;359.0104
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_356.jpg;15;0;0;0.0145106;119.8504;49.80444;3.902586;147.6906;358.9157
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_398.jpg;15;0;0;0.05063369;119.8509;49.80457;3.670198;150.4447;358.8091
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_438.jpg;15;0;0;0.04616446;119.852;49.80486;3.497803;152.3647;358.6985
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_480.jpg;15;0;0;0.0240255;119.8537;49.80547;3.307333;154.3527;358.5559
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_522.jpg;15;0;0;0.06836101;119.8562;49.80627;3.019558;156.4225;358.4773
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_563.jpg;15;0;0;0.05089079;119.8593;49.80745;2.7483;158.5636;358.3443
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_604.jpg;15;0;0;0.01374877;119.8623;49.809;2.527522;160.7119;358.1405
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_647.jpg;15;0;0;-0.01076386;119.8656;49.81067;2.318927;162.9019;357.8978
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_688.jpg;15;0;0;-0.01211498;119.8694;49.81262;2.096459;165.147;357.6352
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_730.jpg;15;0;0;0.04172968;119.8735;49.81506;1.800094;167.4379;357.4228
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_772.jpg;15;0;0;0.02990254;119.8774;49.81774;1.482581;169.7344;357.2435
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_813.jpg;15;0;0;0.03235753;119.8805;49.82002;1.195829;171.94;357.1064
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_855.jpg;15;0;0;0.02050195;119.8822;49.82121;0.9831249;173.9663;357.0421
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_900.jpg;15;0;0;0.03960586;119.8837;49.82211;0.7569511;176.8571;357.0637
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_51_55_945.jpg;15;0;0;-0.06096312;119.8844;49.82267;0.6743562;178.7588;357.1259
